1755238172351.5818,-0.006923720706254244,-0.006391395349055529,-0.006923720706254244
1755238172356.5771,-0.0026616270188242197,-0.005324999336153269,-0.0021293016616255045
1755238172361.5725,-0.005324999336153269,-0.0031956976745277643,-0.003728023264557123
1755238172366.5679,-0.007456046529114246,-0.0021293016616255045,-0.0026616270188242197
1755238172371.5632,-0.005324999336153269,0.0,-0.003728023264557123
1755238172376.5598,-0.0026616270188242197,0.0,-0.004260348621755838
1755238172381.5552,-0.0031956976745277643,0.0,-0.006923720706254244
1755238172386.5505,-0.005859069991856813,-0.0010646508308127522,-0.0031956976745277643
1755238172391.546,-0.005859069991856813,-0.0021293016616255045,-0.005324999336153269
1755238172396.541,-0.0026616270188242197,-0.005859069991856813,-0.004792673978954554
1755238172401.5364,-0.005324999336153269,-0.0031956976745277643,-0.003728023264557123
1755238172406.5317,-0.006391395349055529,-0.0021293016616255045,-0.0005323254154063761
1755238172411.527,-0.004792673978954554,0.0005323254154063761,0.0
1755238172416.5225,-0.004260348621755838,0.0015969761880114675,-0.006923720706254244
1755238172421.5178,-0.005859069991856813,-0.004792673978954554,-0.005324999336153269
1755238172426.5142,-0.005324999336153269,-0.0015969761880114675,-0.007988371886312962
1755238172431.5095,-0.004792673978954554,-0.004260348621755838,-0.0015969761880114675
1755238172436.505,-0.0026616270188242197,-0.005859069991856813,-0.006923720706254244
1755238172441.5002,-0.005324999336153269,-0.0005323254154063761,-0.005324999336153269
1755238172446.4954,-0.007456046529114246,0.0005323254154063761,-0.003728023264557123
1755238172451.4907,-0.0015969761880114675,-0.0021293016616255045,-0.005324999336153269
1755238172456.486,-0.004260348621755838,-0.003728023264557123,-0.0031956976745277643
1755238172461.4814,-0.004260348621755838,-0.004260348621755838,-0.004260348621755838
1755238172466.4768,-0.0031956976745277643,-0.005324999336153269,-0.004260348621755838
1755238172471.472,-0.003728023264557123,-0.0015969761880114675,-0.0026616270188242197
1755238172476.4673,-0.006923720706254244,0.0021293016616255045,-0.0010646508308127522
1755238172481.4626,-0.0026616270188242197,-0.003728023264557123,-0.005324999336153269
1755238172486.459,-0.0031956976745277643,-0.005859069991856813,-0.0021293016616255045
1755238172491.454,-0.005859069991856813,-0.0026616270188242197,-0.006391395349055529
1755238172496.4495,-0.0026616270188242197,-0.0031956976745277643,-0.0010646508308127522
1755238172501.4448,-0.005324999336153269,-0.0021293016616255045,-0.005859069991856813
1755238172506.44,-0.009587093256413937,-0.0026616270188242197,-0.0010646508308127522
1755238172511.4353,-0.006391395349055529,-0.004792673978954554,-0.003728023264557123
1755238172516.4307,-0.0021293016616255045,-0.0005323254154063761,-0.003728023264557123
1755238172521.4258,-0.004260348621755838,-0.0005323254154063761,-0.004792673978954554
1755238172526.422,-0.004792673978954554,-0.0021293016616255045,-0.006923720706254244
1755238172531.4165,-0.0031956976745277643,-0.0021293016616255045,-0.004260348621755838
1755238172536.4126,-0.0021293016616255045,-0.0031956976745277643,-0.004260348621755838
1755238172541.408,-0.005324999336153269,-0.0031956976745277643,-0.0021293016616255045
1755238172546.403,-0.006391395349055529,-0.0015969761880114675,0.0015969761880114675
