1755238028762.6584,0.009806649759411812,-9.855683326721191,-0.009806649759411812
1755238028772.5957,0.019613299518823624,-9.885103225708008,-0.009806649759411812
1755238028782.5342,0.019613299518823624,-9.875296592712402,-0.0
1755238028792.4714,0.019613299518823624,-9.865489959716797,-0.0
1755238028802.41,0.029419949278235435,-9.865489959716797,-0.0
1755238028812.3472,0.029419949278235435,-9.855683326721191,-0.0
1755238028822.2856,0.03922659903764725,-9.855683326721191,-0.0
1755238028832.2239,0.019613299518823624,-9.865489959716797,-0.009806649759411812
1755238028842.1611,0.019613299518823624,-9.865489959716797,-0.0
1755238028852.0986,0.029419949278235435,-9.875296592712402,-0.0
1755238028862.036,0.03922659903764725,-9.875296592712402,-0.0
1755238028871.974,0.029419949278235435,-9.855683326721191,-0.0
1755238028881.9114,0.009806649759411812,-9.855683326721191,-0.0
1755238028891.8486,0.019613299518823624,-9.865489959716797,-0.019613299518823624
1755238028901.7861,0.029419949278235435,-9.875296592712402,-0.0
1755238028911.7234,0.029419949278235435,-9.875296592712402,-0.0
1755238028921.6616,0.009806649759411812,-9.865489959716797,-0.0
1755238028931.5999,0.019613299518823624,-9.865489959716797,-0.0
1755238028941.537,0.019613299518823624,-9.885103225708008,-0.0
1755238028951.4753,0.029419949278235435,-9.865489959716797,-0.0
1755238028961.4126,0.029419949278235435,-9.865489959716797,-0.0
1755238028971.3508,0.03922659903764725,-9.875296592712402,-0.009806649759411812
1755238028981.2878,0.03922659903764725,-9.855683326721191,-0.0
1755238028991.225,0.03922659903764725,-9.865489959716797,0.009806649759411812
1755238029001.1633,0.03922659903764725,-9.875296592712402,-0.0
1755238029011.1016,0.029419949278235435,-9.875296592712402,-0.0
1755238029021.0398,0.029419949278235435,-9.865489959716797,-0.0
1755238029030.9778,0.029419949278235435,-9.865489959716797,-0.0
1755238029040.916,0.019613299518823624,-9.875296592712402,-0.0
1755238029050.8533,0.009806649759411812,-9.885103225708008,-0.0
1755238029060.7913,0.009806649759411812,-9.865489959716797,-0.0
1755238029070.7305,0.0,-9.865489959716797,0.0
1755238029080.6675,0.009806649759411812,-9.855683326721191,-0.009806649759411812
1755238029090.6057,0.019613299518823624,-9.875296592712402,-0.009806649759411812
1755238029100.5427,0.009806649759411812,-9.875296592712402,-0.0
1755238029110.4802,0.029419949278235435,-9.865489959716797,-0.0
1755238029120.421,0.019613299518823624,-9.865489959716797,-0.009806649759411812
1755238029130.3618,0.029419949278235435,-9.865489959716797,-0.009806649759411812
1755238029140.3015,0.019613299518823624,-9.875296592712402,-0.0
1755238029150.2415,0.019613299518823624,-9.875296592712402,0.009806649759411812
1755238029160.1814,0.019613299518823624,-9.855683326721191,-0.0
1755238029170.1223,0.019613299518823624,-9.875296592712402,-0.0
1755238029180.0632,0.029419949278235435,-9.855683326721191,-0.019613299518823624
1755238029190.0032,0.019613299518823624,-9.855683326721191,-0.009806649759411812
1755238029199.9429,0.029419949278235435,-9.865489959716797,-0.0
1755238029209.8828,0.029419949278235435,-9.865489959716797,-0.0
1755238029219.8228,0.03922659903764725,-9.865489959716797,-0.0
1755238029229.7627,0.029419949278235435,-9.875296592712402,-0.0
1755238029239.7026,0.029419949278235435,-9.855683326721191,-0.0
1755238029249.6436,0.03922659903764725,-9.875296592712402,-0.0
1755238029259.5835,0.019613299518823624,-9.855683326721191,-0.0
1755238029269.5234,0.019613299518823624,-9.855683326721191,0.009806649759411812
1755238029279.4634,0.019613299518823624,-9.875296592712402,0.009806649759411812
1755238029289.4033,0.019613299518823624,-9.885103225708008,-0.0
1755238029299.3423,0.029419949278235435,-9.875296592712402,-0.0
1755238029309.2822,0.019613299518823624,-9.875296592712402,-0.0
1755238029319.2231,0.019613299518823624,-9.855683326721191,-0.0
1755238029329.163,0.029419949278235435,-9.865489959716797,-0.0
1755238029339.103,0.03922659903764725,-9.875296592712402,-0.0
1755238029349.0432,0.019613299518823624,-9.865489959716797,-0.0
1755238029358.9832,0.009806649759411812,-9.855683326721191,-0.0
1755238029368.923,0.019613299518823624,-9.865489959716797,-0.0
1755238029378.863,0.019613299518823624,-9.875296592712402,-0.009806649759411812
1755238029388.802,0.029419949278235435,-9.875296592712402,-0.0
1755238029398.743,0.029419949278235435,-9.865489959716797,0.019613299518823624
1755238029408.684,0.029419949278235435,-9.865489959716797,-0.0
1755238029418.624,0.019613299518823624,-9.865489959716797,-0.0
1755238029428.564,0.029419949278235435,-9.894909858703613,-0.009806649759411812
1755238029438.505,0.029419949278235435,-9.875296592712402,-0.0
1755238029448.445,0.019613299518823624,-9.855683326721191,-0.0
1755238029458.385,0.019613299518823624,-9.855683326721191,0.009806649759411812
1755238029468.325,0.019613299518823624,-9.865489959716797,0.009806649759411812
1755238029478.265,0.019613299518823624,-9.865489959716797,-0.0
1755238029488.206,0.029419949278235435,-9.875296592712402,-0.0
1755238029498.146,0.019613299518823624,-9.855683326721191,-0.0
1755238029508.0872,0.029419949278235435,-9.875296592712402,-0.0
1755238029518.028,0.03922659903764725,-9.875296592712402,-0.0
1755238029527.9683,0.019613299518823624,-9.865489959716797,-0.0
1755238029537.9092,0.019613299518823624,-9.865489959716797,-0.0
1755238029547.849,0.029419949278235435,-9.875296592712402,-0.009806649759411812
1755238029557.7903,0.029419949278235435,-9.865489959716797,-0.009806649759411812
1755238029567.7302,0.03922659903764725,-9.865489959716797,-0.0
1755238029577.6704,0.029419949278235435,-9.875296592712402,-0.009806649759411812
1755238029587.6104,0.019613299518823624,-9.865489959716797,-0.0
1755238029597.5515,0.019613299518823624,-9.865489959716797,-0.009806649759411812
1755238029607.4915,0.029419949278235435,-9.885103225708008,-0.009806649759411812
1755238029617.4316,0.029419949278235435,-9.875296592712402,-0.0
1755238029627.3728,0.029419949278235435,-9.865489959716797,-0.0
1755238029637.3137,0.029419949278235435,-9.865489959716797,-0.0
1755238029647.254,0.019613299518823624,-9.865489959716797,-0.0
1755238029657.195,0.0,-9.855683326721191,0.0
1755238029667.136,0.019613299518823624,-9.875296592712402,-0.009806649759411812
1755238029677.0771,0.019613299518823624,-9.875296592712402,-0.0
1755238029687.0173,0.019613299518823624,-9.865489959716797,-0.0
1755238029696.9583,0.029419949278235435,-9.865489959716797,-0.0
1755238029706.8984,0.019613299518823624,-9.855683326721191,-0.0
1755238029716.8396,0.029419949278235435,-9.865489959716797,-0.0
1755238029726.7795,0.029419949278235435,-9.865489959716797,-0.0
1755238029736.7197,0.029419949278235435,-9.855683326721191,-0.009806649759411812
1755238029746.66,0.04903324693441391,-9.855683326721191,-0.0
1755238029756.6,0.04903324693441391,-9.865489959716797,0.009806649759411812
1755238029766.54,0.03922659903764725,-9.875296592712402,0.019613299518823624
1755238029776.4802,0.04903324693441391,-9.885103225708008,-0.0
1755238029786.4204,0.04903324693441391,-9.875296592712402,-0.009806649759411812
1755238029796.3616,0.029419949278235435,-9.865489959716797,-0.0
1755238029806.3018,0.029419949278235435,-9.875296592712402,-0.0
1755238029816.243,0.03922659903764725,-9.875296592712402,-0.0
1755238029826.1829,0.019613299518823624,-9.865489959716797,0.009806649759411812
1755238029836.123,0.019613299518823624,-9.865489959716797,-0.0
1755238029846.0632,0.019613299518823624,-9.875296592712402,-0.0
1755238029856.0034,0.019613299518823624,-9.865489959716797,-0.009806649759411812
